Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD1660,C045,P1436,21-10-2022,564,0.4
OD1661,C046,P1437,02-07-2022,634,0.4
OD1662,C047,P1438,16-01-2021,236,0.4
OD1663,C048,P1439,16-06-2021,444,0.45
OD1664,C049,P1440,13-11-2021,456,0.45
OD1665,C050,P1441,28-06-2022,963,0.45
OD1666,C051,P1442,27-03-2023,456,0.47
OD1667,C052,P1443,12-08-2021,1189,0.47
OD1668,C053,P1444,25-12-2022,1298,0.46
OD1669,C054,P1445,10-02-2021,1456,0.46
OD1670,C055,P1446,01-12-2022,1478,0.46
OD1671,C056,P1447,07-03-2021,256,0.3
OD1672,C057,P1448,09-02-2022,2698,0.3
OD1673,C058,P1449,18-10-2022,2364,0.3
OD1674,C059,P1450,11-01-2022,1236,0.3
OD1675,C060,P1451,25-03-2021,756,0.3
OD1676,C061,P1452,26-06-2022,326,0.35
OD1677,C062,P1453,05-02-2023,453,0.35
OD1678,C063,P1454,29-09-2022,326,0.35
OD1679,C064,P1455,26-03-2022,456,0.35
OD1680,C065,P1456,25-12-2022,675,0.35
OD1681,C066,P1457,16-01-2022,654,0.35
OD1682,C067,P1458,21-01-2023,654,0.4
OD1683,C068,P1459,28-10-2022,654,0.4
OD1684,C069,P1460,10-07-2021,654,0.15
OD1685,C070,P1461,06-04-2022,356,0.15
OD1686,C071,P1462,20-10-2021,686,0.15
OD1687,C072,P1463,21-10-2021,456,0.3
OD1688,C073,P1464,18-01-2023,516,0.3
OD1689,C074,P1465,21-10-2021,355,0.3
OD1690,C075,P1466,20-10-2021,465,0.25
OD1691,C076,P1467,07-02-2021,965,0.25
OD1692,C077,P1468,25-07-2021,1158,0.3
OD1693,C078,P1469,02-08-2022,264,0.3
OD1694,C079,P1470,10-05-2022,433,0.3
OD1695,C080,P1471,29-04-2021,562,0.4
OD1696,C081,P1472,26-05-2021,423,0.4
OD1697,C082,P1473,01-11-2021,621,0.4
OD1698,C083,P1474,13-06-2022,333,0.4
OD1699,C084,P1475,06-04-2022,236,0.4
OD1700,C085,P1476,08-07-2021,456,0.4
OD1701,C086,P1477,14-02-2023,963,0.45
OD1702,C087,P1478,12-06-2022,234,0.45
OD1703,C088,P1479,30-01-2023,456,0.45
OD1704,C089,P1480,28-01-2021,564,0.47
OD1705,C090,P1481,15-06-2022,634,0.47
OD1706,C091,P1482,20-10-2021,236,0.46
OD1707,C092,P1483,26-02-2022,444,0.46
OD1708,C093,P1484,14-01-2021,456,0.46
OD1709,C094,P1484,10-02-2021,963,0.3
OD1710,C095,P1484,11-09-2022,456,0.3
OD1711,C096,P1484,18-02-2021,1189,0.3
OD1712,C097,P1484,09-11-2022,1298,0.3
OD1713,C098,P1484,01-06-2021,1456,0.3
OD1714,C099,P1484,14-05-2021,1478,0.35
OD1715,C100,P1484,06-01-2022,256,0.35
OD1716,C001,P1485,04-11-2022,2698,0.35
OD1717,C002,P1486,18-07-2022,2364,0.35
OD1718,C003,P1487,13-08-2021,1236,0.35
OD1719,C004,P1488,20-07-2022,756,0.35
OD1720,C005,P1489,07-03-2023,326,0.4
OD1721,C006,P1490,08-11-2022,453,0.4
OD1722,C007,P1491,08-11-2022,326,0.15
OD1723,C008,P1492,30-03-2023,456,0.15
OD1724,C009,P1493,13-02-2023,456,0.15
OD1725,C010,P1494,01-05-2022,456,0.35
OD1726,C011,P1495,26-09-2021,456,0.35
OD1727,C012,P1496,28-07-2022,236,0.35
OD1728,C013,P1497,13-01-2022,996,0.35
OD1729,C014,P1498,27-11-2022,654,0.55
OD1730,C015,P1499,14-02-2021,456,0.55
OD1731,C016,P1500,28-09-2021,785,0.55
OD1732,C017,P1501,27-03-2021,365,0.55
OD1733,C018,P1502,20-05-2021,965,0.5
OD1734,C019,P1503,13-05-2021,444,0.5
OD1735,C020,P1504,25-11-2022,569,0.5
OD1736,C021,P1505,09-07-2022,475,0.5
OD1737,C022,P1506,23-06-2021,598,0.5
OD1738,C023,P1507,07-01-2023,536,0.3
OD1739,C024,P1508,20-02-2021,256,0.32
OD1740,C025,P1509,18-04-2022,456,0.25
OD1741,C026,P1510,22-07-2021,456,0.45
OD1742,C027,P1511,10-03-2021,745,0.15
OD1743,C028,P1512,10-11-2022,356,0.33
OD1744,C029,P1513,08-02-2023,1189,0.42
OD1745,C030,P1514,23-09-2022,426,0.42
OD1746,C031,P1515,07-12-2022,1126,0.39
OD1747,C032,P1516,24-10-2021,1145,0.39
OD1748,C033,P1517,21-04-2022,1235,0.39
OD1749,C034,P1518,01-10-2022,1564,0.39
OD1750,C035,P1519,03-03-2021,654,0.37
OD1751,C036,P1520,13-02-2023,854,0.37
OD1752,C037,P1521,22-03-2022,475,0.37
OD1753,C038,P1522,05-11-2021,349,0.37
OD1754,C039,P1523,31-05-2021,350,0.37
OD1755,C040,P1523,12-11-2022,351,0.4
OD1756,C041,P1523,15-09-2021,352,0.4
OD1757,C042,P1523,01-03-2023,353,0.4
OD1758,C043,P1523,02-06-2021,354,0.4
OD1759,C044,P1523,03-01-2023,355,0.4
OD1760,C045,P1523,24-03-2021,356,0.34
OD1761,C046,P1523,19-01-2022,999,0.34
OD1762,C047,P1523,15-10-2021,555,0.34
OD1763,C048,P1524,14-09-2021,555,0.34
OD1764,C049,P1525,10-03-2021,555,0.34
OD1765,C050,P1526,10-01-2023,555,0.38
OD1766,C051,P1527,13-09-2022,1025,0.38
OD1767,C052,P1528,21-09-2022,1025,0.38
OD1768,C053,P1529,29-11-2021,1025,0.38
OD1769,C054,P1530,05-08-2021,555,0.38
OD1770,C055,P1531,12-12-2022,599,0.21
OD1771,C056,P1532,09-08-2022,555,0.21
OD1772,C057,P1533,25-02-2021,555,0.21
OD1773,C058,P1534,07-10-2022,565,0.21
OD1774,C059,P1535,11-02-2021,555,0.21
OD1775,C060,P1536,24-02-2023,999,0.22
OD1776,C061,P1537,20-06-2022,999,0.22
OD1777,C062,P1538,06-07-2022,999,0.22
OD1778,C063,P1539,09-01-2021,999,0.22
OD1779,C064,P1540,23-03-2023,1119,0.22
OD1780,C065,P1541,05-09-2022,1119,0.22
OD1781,C066,P1542,30-11-2021,1119,0.3
OD1782,C067,P1543,20-07-2021,1119,0.3
OD1783,C068,P1544,30-09-2021,985,0.3
OD1784,C069,P1545,30-08-2022,985,0.3
OD1785,C070,P1546,14-02-2022,985,0.3
OD1786,C071,P1547,30-06-2022,985,0.3
OD1787,C072,P1548,26-11-2021,985,0.14
OD1788,C073,P1549,19-08-2022,369,0.14
OD1789,C074,P1550,17-02-2023,399,0.14
OD1790,C075,P1551,11-03-2023,399,0.14
OD1791,C076,P1552,27-09-2022,399,0.12
OD1792,C077,P1553,18-03-2021,399,0.12
OD1793,C078,P1554,22-11-2022,555,0.12
OD1794,C079,P1555,02-03-2023,555,0.12
OD1795,C080,P1556,25-05-2021,555,0.12
OD1796,C081,P1557,08-08-2021,555,0.12
OD1797,C082,P1558,29-01-2023,675,0.34
OD1798,C083,P1559,05-09-2022,675,0.34
OD1799,C084,P1560,16-04-2022,675,0.34
OD1800,C085,P1561,07-05-2022,654,0.34
OD1801,C086,P1562,30-11-2022,654,0.34
OD1802,C087,P1563,26-01-2023,654,0.34
OD1803,C088,P1564,26-03-2022,654,0.44
OD1804,C089,P1565,08-03-2022,356,0.44
OD1805,C090,P1566,19-11-2022,686,0.44
OD1806,C091,P1567,19-11-2021,456,0.44
OD1807,C092,P1568,29-09-2022,516,0.44
OD1808,C093,P1569,08-02-2023,355,0.1
OD1809,C094,P1570,10-02-2022,465,0.1
OD1810,C095,P1571,23-07-2021,965,0.1
OD1811,C096,P1572,04-02-2021,1158,0.3
OD1812,C097,P1573,13-09-2022,264,0.3
OD1813,C098,P1574,08-01-2022,433,0.3
OD1814,C099,P1575,07-06-2021,562,0.25
OD1815,C100,P1576,29-10-2021,423,0.25
OD1816,C001,P1577,26-07-2022,621,0.3
OD1817,C002,P1578,07-01-2023,333,0.3
OD1818,C003,P1579,26-05-2022,236,0.3
OD1819,C004,P1580,31-07-2021,456,0.4
OD1820,C005,P1581,25-11-2022,963,0.4
OD1821,C006,P1582,12-04-2021,234,0.4
OD1822,C007,P1583,06-02-2021,456,0.4
OD1823,C008,P1584,22-01-2023,564,0.4
OD1824,C009,P1585,10-03-2021,634,0.4
OD1825,C010,P1586,25-06-2021,236,0.45
OD1826,C011,P1587,06-01-2021,444,0.45
OD1827,C012,P1588,15-02-2021,456,0.45
OD1828,C013,P1589,25-10-2021,963,0.47
OD1829,C014,P1590,18-07-2021,456,0.47
OD1830,C015,P1591,13-09-2022,1189,0.46
OD1831,C016,P1592,23-06-2021,1298,0.46
OD1832,C017,P1593,28-10-2021,1456,0.46
OD1833,C018,P1594,16-06-2021,1478,0.3
OD1834,C019,P1595,19-11-2022,256,0.3
OD1835,C020,P1596,25-10-2022,2698,0.3
OD1836,C021,P1597,19-11-2021,2364,0.3
OD1837,C022,P1598,22-07-2022,1236,0.3
OD1838,C023,P1599,04-12-2021,756,0.35
OD1839,C024,P1600,29-12-2021,326,0.35
OD1840,C025,P1601,15-12-2022,453,0.35
OD1841,C026,P1602,20-06-2021,326,0.35
OD1842,C027,P1603,25-03-2023,456,0.35
OD1843,C028,P1604,30-12-2021,675,0.35
OD1844,C029,P1605,08-01-2023,654,0.4
OD1845,C030,P1606,25-05-2021,654,0.4
OD1846,C031,P1607,02-04-2021,654,0.15
OD1847,C032,P1608,28-11-2021,654,0.15
OD1848,C033,P1609,12-01-2021,356,0.15
OD1849,C034,P1610,12-12-2022,686,0.35
OD1850,C035,P1611,19-02-2021,456,0.35
OD1851,C036,P1612,07-09-2022,516,0.35
OD1852,C037,P1613,14-05-2022,355,0.35
OD1853,C038,P1614,28-11-2022,465,0.55
OD1854,C039,P1615,05-02-2023,965,0.55
OD1855,C040,P1616,30-03-2021,1158,0.55
OD1856,C041,P1617,07-09-2022,264,0.55
OD1857,C042,P1618,04-02-2021,433,0.5
OD1858,C043,P1619,02-12-2022,562,0.5
OD1859,C044,P1620,06-06-2022,423,0.5
OD1860,C045,P1621,27-04-2022,621,0.5
OD1861,C046,P1622,22-05-2022,333,0.5
OD1862,C047,P1623,11-11-2022,236,0.3
OD1863,C048,P1623,14-06-2022,456,0.32
OD1864,C049,P1623,08-03-2021,963,0.25
OD1865,C050,P1623,26-05-2022,234,0.45
OD1866,C051,P1623,13-04-2021,456,0.15
OD1867,C052,P1624,31-01-2021,564,0.33
OD1868,C053,P1625,07-12-2021,634,0.42
OD1869,C054,P1626,10-02-2023,236,0.42
OD1870,C055,P1627,11-06-2022,444,0.39
OD1871,C056,P1628,02-11-2021,456,0.39
OD1872,C057,P1629,29-05-2021,963,0.39
OD1873,C058,P1630,30-11-2022,456,0.39
OD1874,C059,P1631,18-02-2022,1189,0.3
OD1875,C060,P1632,07-12-2021,1298,0.3
OD1876,C061,P1633,19-01-2023,1456,0.3
OD1877,C062,P1634,05-02-2021,1478,0.25
OD1878,C063,P1635,17-08-2022,256,0.25
OD1879,C064,P1636,26-04-2021,2698,0.3
OD1880,C065,P1637,31-10-2022,2364,0.3
OD1881,C066,P1638,22-03-2022,1236,0.3
OD1882,C067,P1639,26-05-2021,756,0.4
OD1883,C068,P1640,27-04-2022,326,0.4
OD1884,C069,P1641,27-01-2023,453,0.4
OD1885,C070,P1642,16-11-2022,326,0.4
OD1886,C071,P1643,21-10-2022,456,0.4
OD1887,C072,P1644,05-01-2022,675,0.4
OD1888,C073,P1645,11-12-2021,654,0.45
OD1889,C074,P1646,25-11-2021,654,0.45
OD1890,C075,P1647,14-06-2021,654,0.45
OD1891,C076,P1648,30-01-2022,654,0.47
OD1892,C077,P1649,07-01-2023,356,0.47
OD1893,C078,P1650,21-02-2022,686,0.46
OD1894,C079,P1651,31-10-2021,456,0.46
OD1895,C080,P1652,06-07-2021,516,0.46
OD1896,C081,P1653,09-02-2021,355,0.3
OD1897,C082,P1654,05-01-2022,465,0.3
OD1898,C083,P1655,19-08-2021,965,0.3
OD1899,C084,P1656,26-01-2022,1158,0.3
OD1900,C085,P1657,24-07-2022,264,0.3
OD1901,C086,P1657,02-04-2022,433,0.35
OD1902,C087,P1657,02-12-2022,562,0.35
OD1903,C088,P1657,05-03-2022,423,0.35
OD1904,C089,P1657,02-07-2021,621,0.35
OD1905,C090,P1657,19-01-2023,333,0.35
OD1906,C091,P1658,21-03-2022,236,0.35
OD1907,C092,P1659,20-06-2021,456,0.4
OD1908,C093,P1660,18-01-2021,963,0.4
OD1909,C094,P1661,31-05-2022,234,0.15
OD1910,C095,P1662,24-05-2021,456,0.15
OD1911,C096,P1663,22-11-2022,564,0.15
OD1912,C097,P1664,03-11-2022,634,0.55
OD1913,C098,P1665,06-01-2023,236,0.55
OD1914,C099,P1666,27-02-2021,444,0.55
OD1915,C100,P1667,22-03-2023,456,0.5
OD1916,C001,P1668,12-11-2021,963,0.5
OD1917,C002,P1669,03-11-2022,456,0.5
OD1918,C003,P1670,05-02-2022,1189,0.5
OD1919,C004,P1671,09-08-2022,1298,0.5
OD1920,C005,P1672,07-12-2022,1456,0.3
OD1921,C006,P1673,16-07-2021,1478,0.32
OD1922,C007,P1674,03-03-2022,256,0.25
OD1923,C008,P1675,18-11-2021,2698,0.45
OD1924,C009,P1676,07-07-2022,2364,0.15
OD1925,C010,P1677,29-04-2022,1236,0.33
OD1926,C011,P1678,02-05-2021,756,0.42
OD1927,C012,P1679,04-05-2021,326,0.42
OD1928,C013,P1680,05-10-2021,453,0.39
OD1929,C014,P1681,28-01-2021,326,0.39
OD1930,C015,P1682,26-06-2022,456,0.39
OD1931,C016,P1683,24-02-2022,456,0.39
OD1932,C017,P1684,24-11-2021,456,0.3
OD1933,C018,P1685,30-11-2022,456,0.3
OD1934,C019,P1686,11-04-2022,236,0.3
OD1935,C020,P1687,31-10-2021,996,0.25
OD1936,C021,P1688,11-11-2022,654,0.25
OD1937,C022,P1689,12-02-2021,456,0.3
OD1938,C023,P1690,26-01-2022,785,0.3
OD1939,C024,P1691,04-07-2022,365,0.3
OD1940,C025,P1692,01-01-2021,965,0.4
OD1941,C026,P1693,04-07-2021,444,0.4
OD1942,C027,P1694,10-02-2021,569,0.4
OD1943,C028,P1695,03-02-2021,475,0.4
OD1944,C029,P1696,22-11-2021,598,0.4
OD1945,C030,P1697,08-12-2021,536,0.4
OD1946,C031,P1697,26-07-2022,256,0.45
OD1947,C032,P1697,08-01-2022,456,0.45
OD1948,C033,P1697,30-12-2021,456,0.45
OD1949,C034,P1697,27-03-2022,745,0.47
OD1950,C035,P1697,02-04-2022,356,0.47
OD1951,C036,P1697,17-09-2021,1189,0.46
OD1952,C037,P1698,17-06-2022,426,0.46
OD1953,C038,P1699,24-05-2021,1126,0.46
OD1954,C039,P1700,20-01-2021,1145,0.3
OD1955,C040,P1701,23-01-2021,1235,0.3
OD1956,C041,P1702,29-09-2021,1564,0.3
OD1957,C042,P1703,07-01-2022,654,0.3
OD1958,C043,P1704,03-03-2022,854,0.3
OD1959,C044,P1705,02-12-2021,475,0.35
OD1960,C045,P1706,04-05-2021,475,0.35
OD1961,C046,P1707,09-04-2022,475,0.35
OD1962,C047,P1708,28-09-2022,475,0.35
OD1963,C048,P1709,15-08-2021,475,0.35
OD1964,C049,P1710,07-01-2021,475,0.35
OD1965,C050,P1711,08-01-2021,475,0.4
OD1966,C051,P1712,09-10-2022,475,0.4
OD1967,C052,P1713,02-04-2022,564,0.15
OD1968,C053,P1714,17-08-2022,478,0.15
OD1969,C054,P1715,28-04-2022,1264,0.15
OD1970,C055,P1716,10-08-2022,458,0.35
OD1971,C056,P1717,11-03-2022,899,0.35
OD1972,C057,P1718,20-05-2021,859,0.35
OD1973,C058,P1719,07-02-2021,758,0.35
OD1974,C059,P1720,08-10-2022,2354,0.55
OD1975,C060,P1721,19-02-2021,2344,0.55
OD1976,C061,P1722,10-02-2022,2453,0.55
OD1977,C062,P1723,11-08-2022,2154,0.55
OD1978,C063,P1724,26-08-2021,896,0.5
OD1979,C064,P1725,02-12-2021,756,0.5
OD1980,C065,P1726,19-12-2021,236,0.5
OD1981,C066,P1727,07-03-2021,475,0.5
OD1982,C067,P1728,11-11-2021,589,0.5
OD1983,C068,P1729,30-11-2022,365,0.3
OD1984,C069,P1730,18-05-2021,1233,0.32
OD1985,C070,P1731,17-12-2021,1233,0.25
OD1986,C071,P1732,20-02-2021,1233,0.45
OD1987,C072,P1733,13-01-2022,1233,0.15
OD1988,C073,P1734,03-07-2021,1233,0.33
OD1989,C074,P1735,29-11-2022,1233,0.42
OD1990,C075,P1736,28-12-2022,456,0.42
OD1991,C076,P1736,29-07-2021,456,0.39
OD1992,C077,P1736,24-01-2023,456,0.39
OD1993,C078,P1736,01-12-2021,456,0.39
OD1994,C079,P1737,14-02-2022,786,0.39
OD1995,C080,P1738,30-01-2022,786,0.37
OD1996,C081,P1739,30-09-2021,786,0.37
OD1997,C082,P1740,12-04-2021,786,0.37
OD1998,C083,P1741,07-01-2021,786,0.37
OD1999,C084,P1742,22-10-2022,786,0.37
OD2000,C085,P1743,05-07-2022,569,0.4
OD2001,C086,P1744,21-02-2022,569,0.4
OD2002,C087,P1745,01-02-2021,569,0.4
OD2003,C088,P1746,23-01-2023,569,0.4
OD2004,C089,P1747,18-01-2023,569,0.4
OD2005,C090,P1748,19-09-2022,569,0.34
OD2006,C091,P1749,18-12-2021,569,0.34
OD2007,C092,P1750,12-11-2022,569,0.34
OD2008,C093,P1751,04-04-2022,456,0.34
OD2009,C094,P1752,24-08-2021,759,0.34
OD2010,C095,P1753,18-04-2021,478,0.38
OD2011,C096,P1754,27-04-2022,566,0.38
OD2012,C097,P1755,03-05-2022,369,0.38
OD2013,C098,P1756,13-08-2021,456,0.38
OD2014,C099,P1757,12-07-2021,1145,0.38
OD2015,C100,P1758,15-02-2023,1174,0.21
OD2016,C001,P1759,25-11-2022,1136,0.21
OD2017,C002,P1760,07-08-2022,1562,0.21
OD2018,C003,P1761,02-08-2021,465,0.21
OD2019,C004,P1762,15-02-2021,456,0.21
OD2020,C005,P1763,17-01-2022,789,0.22
OD2021,C006,P1763,27-12-2022,1325,0.22
OD2022,C007,P1763,04-11-2022,1236,0.22
OD2023,C008,P1763,07-07-2022,456,0.22
OD2024,C009,P1763,15-03-2021,789,0.22
OD2025,C010,P1764,06-11-2022,456,0.22
OD2026,C011,P1765,12-11-2022,2362,0.3
OD2027,C012,P1766,01-08-2022,1265,0.3
OD2028,C013,P1767,16-07-2021,789,0.3
OD2029,C014,P1768,25-03-2021,1236,0.3
OD2030,C015,P1769,01-08-2022,1145,0.3
OD2031,C016,P1770,19-08-2022,1256,0.3
OD2032,C017,P1771,08-12-2021,789,0.14
OD2033,C018,P1772,15-01-2022,1236,0.14
OD2034,C019,P1773,20-07-2022,456,0.14
OD2035,C020,P1774,03-12-2022,789,0.14
OD2036,C021,P1775,09-02-2022,456,0.12
OD2037,C022,P1776,03-01-2021,2362,0.12
OD2038,C023,P1777,18-08-2022,1265,0.12
OD2039,C024,P1778,28-11-2022,789,0.12
OD2040,C025,P1779,12-11-2021,1236,0.12
OD2041,C026,P1780,26-12-2022,1145,0.12
OD2042,C027,P1781,31-12-2021,1256,0.34
OD2043,C028,P1782,03-10-2022,789,0.34
OD2044,C029,P1783,14-01-2023,789,0.34
OD2045,C030,P1784,22-02-2022,789,0.34
OD2046,C031,P1785,07-09-2022,789,0.34
OD2047,C032,P1786,04-07-2022,789,0.34
OD2048,C033,P1787,16-07-2021,789,0.44
OD2049,C034,P1788,14-08-2022,789,0.44
OD2050,C035,P1789,23-10-2022,456,0.44
OD2051,C036,P1790,17-10-2022,2354,0.44
OD2052,C037,P1791,12-08-2021,1456,0.44
OD2053,C038,P1792,22-07-2021,1265,0.1
OD2054,C039,P1793,25-09-2021,1265,0.1
OD2055,C040,P1794,05-02-2021,1265,0.1
OD2056,C041,P1795,25-02-2023,1265,0.3
OD2057,C042,P1796,16-03-2021,1265,0.3
OD2058,C043,P1797,18-08-2022,965,0.3
OD2059,C044,P1798,04-04-2022,1158,0.25
OD2060,C045,P1799,15-01-2022,264,0.25
OD2061,C046,P1800,23-10-2022,433,0.3
OD2062,C047,P1801,23-12-2022,562,0.3
OD2063,C048,P1802,15-12-2022,423,0.3
OD2064,C049,P1803,20-02-2021,621,0.4
OD2065,C050,P1804,12-03-2022,333,0.4
OD2066,C051,P1805,12-02-2021,236,0.4
OD2067,C052,P1806,14-10-2021,456,0.4
OD2068,C053,P1807,08-10-2022,963,0.4
OD2069,C054,P1808,26-01-2022,234,0.4
OD2070,C055,P1809,16-10-2022,456,0.45
OD2071,C056,P1810,28-11-2022,564,0.45
OD2072,C057,P1811,14-03-2023,634,0.45
OD2073,C058,P1812,23-03-2022,236,0.47
OD2074,C059,P1813,21-11-2022,444,0.47
OD2075,C060,P1814,19-03-2022,456,0.46
OD2076,C061,P1815,01-09-2021,963,0.46
OD2077,C062,P1816,23-02-2022,456,0.46
OD2078,C063,P1817,10-06-2021,1189,0.3
OD2079,C064,P1818,08-03-2022,1298,0.3
OD2080,C065,P1819,25-02-2021,1456,0.3
OD2081,C066,P1820,18-01-2022,1478,0.3
OD2082,C067,P1821,14-09-2021,256,0.3
OD2083,C068,P1822,13-03-2021,2698,0.35
OD2084,C069,P1823,26-12-2022,2364,0.35
OD2085,C070,P1823,29-04-2022,1236,0.35
OD2086,C071,P1823,27-02-2023,756,0.35
OD2087,C072,P1823,19-08-2022,326,0.35
OD2088,C073,P1823,14-06-2022,453,0.35
OD2089,C074,P1824,09-10-2021,326,0.4
OD2090,C075,P1825,11-11-2022,456,0.4
OD2091,C076,P1826,13-05-2021,675,0.15
OD2092,C077,P1827,13-01-2023,654,0.15
OD2093,C078,P1828,17-01-2021,654,0.15
OD2094,C079,P1829,05-05-2021,654,0.35
OD2095,C080,P1830,07-10-2022,654,0.35
OD2096,C081,P1831,27-08-2022,356,0.35
OD2097,C082,P1832,04-02-2021,686,0.35
OD2098,C083,P1833,15-05-2021,456,0.55
OD2099,C084,P1834,31-10-2021,516,0.55
OD2100,C085,P1835,03-12-2022,355,0.55
OD2101,C086,P1836,22-11-2022,465,0.55
OD2102,C087,P1837,28-12-2021,965,0.5
OD2103,C088,P1838,26-01-2021,1158,0.5
OD2104,C089,P1839,03-02-2022,264,0.5
OD2105,C090,P1840,12-06-2021,433,0.5
OD2106,C091,P1841,18-02-2023,562,0.5
OD2107,C092,P1842,18-11-2022,423,0.3
OD2108,C093,P1843,20-09-2021,621,0.32
OD2109,C094,P1844,30-10-2021,333,0.25
OD2110,C095,P1845,07-07-2022,236,0.45
OD2111,C096,P1846,16-09-2021,456,0.15
OD2112,C097,P1847,24-10-2021,963,0.33
OD2113,C098,P1848,03-02-2022,234,0.42
OD2114,C099,P1849,10-04-2021,456,0.42
OD2115,C100,P1850,19-03-2022,564,0.39
OD2116,C001,P1851,30-05-2021,634,0.39
OD2117,C002,P1852,31-08-2021,236,0.39
OD2118,C003,P1853,18-03-2021,444,0.39
OD2119,C004,P1854,26-09-2021,456,0.3
OD2120,C005,P1855,10-02-2021,963,0.3
OD2121,C006,P1856,04-08-2022,456,0.3
OD2122,C007,P1857,19-04-2021,1189,0.25
OD2123,C008,P1858,13-04-2022,1298,0.25
OD2124,C009,P1859,17-08-2021,1456,0.3
OD2125,C010,P1860,09-11-2021,1478,0.3
OD2126,C011,P1861,24-01-2023,256,0.3
OD2127,C012,P1862,30-06-2021,2698,0.4
OD2128,C013,P1863,05-03-2023,2364,0.4
OD2129,C014,P1864,17-11-2022,1236,0.4
OD2130,C015,P1864,15-11-2021,756,0.4
OD2131,C016,P1864,06-02-2022,326,0.4
OD2132,C017,P1864,20-11-2022,453,0.4
OD2133,C018,P1864,14-10-2022,326,0.45
OD2134,C019,P1864,10-03-2021,456,0.45
OD2135,C020,P1864,11-03-2023,456,0.45
OD2136,C021,P1865,22-03-2021,456,0.47
OD2137,C022,P1866,15-08-2021,456,0.47
OD2138,C023,P1867,07-10-2022,236,0.46
OD2139,C024,P1868,26-12-2022,996,0.46
OD2140,C025,P1869,31-03-2023,654,0.46
OD2141,C026,P1870,26-08-2022,456,0.3
OD2142,C027,P1871,13-09-2022,785,0.3
OD2143,C028,P1872,25-08-2021,365,0.3
OD2144,C029,P1873,20-01-2021,965,0.3
OD2145,C030,P1874,11-02-2023,444,0.3
OD2146,C031,P1875,16-03-2023,569,0.35
OD2147,C032,P1876,14-02-2023,475,0.35
OD2148,C033,P1877,26-01-2023,598,0.35
OD2149,C034,P1878,24-08-2022,536,0.35
OD2150,C035,P1879,26-02-2022,256,0.35
OD2151,C036,P1880,04-04-2022,456,0.35
OD2152,C037,P1881,24-09-2022,456,0.4
OD2153,C038,P1882,25-06-2022,745,0.4
OD2154,C039,P1883,25-06-2021,356,0.15
OD2155,C040,P1884,10-07-2022,1189,0.15
OD2156,C041,P1885,03-10-2022,426,0.15
OD2157,C042,P1886,18-03-2022,1126,0.12
OD2158,C043,P1887,08-09-2022,1145,0.12
OD2159,C044,P1888,15-04-2022,1235,0.12
OD2160,C045,P1889,23-08-2022,1564,0.34
OD2161,C046,P1890,21-05-2022,654,0.34
OD2162,C047,P1891,02-05-2022,854,0.34
OD2163,C048,P1892,11-02-2022,475,0.34
OD2164,C049,P1892,23-01-2022,349,0.34
OD2165,C050,P1892,31-05-2022,350,0.34
OD2166,C051,P1892,02-11-2021,351,0.44
OD2167,C052,P1892,17-01-2023,352,0.44
OD2168,C053,P1892,07-02-2023,353,0.44
OD2169,C054,P1893,11-09-2021,354,0.44
OD2170,C055,P1894,19-05-2021,355,0.44
OD2171,C056,P1895,09-03-2021,356,0.1
OD2172,C057,P1896,04-07-2021,999,0.1
OD2173,C058,P1897,13-12-2022,555,0.1
OD2174,C059,P1898,10-02-2021,555,0.3
OD2175,C060,P1899,31-03-2021,555,0.3
OD2176,C061,P1900,21-11-2021,555,0.3
OD2177,C062,P1901,06-01-2023,1025,0.25
OD2178,C063,P1902,01-03-2022,1025,0.25
OD2179,C064,P1903,14-10-2022,1025,0.3
OD2180,C065,P1904,21-12-2021,555,0.3
OD2181,C066,P1905,11-11-2021,599,0.3
OD2182,C067,P1906,19-06-2022,555,0.4
OD2183,C068,P1907,14-06-2021,555,0.4
OD2184,C069,P1908,03-10-2022,565,0.4
OD2185,C070,P1909,07-01-2021,555,0.4
OD2186,C071,P1910,18-02-2021,999,0.4
OD2187,C072,P1911,14-03-2023,999,0.4
OD2188,C073,P1912,13-12-2021,999,0.45
OD2189,C074,P1913,24-01-2022,999,0.45
OD2190,C075,P1914,24-10-2021,1119,0.45
OD2191,C076,P1915,10-02-2023,1119,0.47
OD2192,C077,P1916,16-02-2021,1119,0.47
OD2193,C078,P1917,14-03-2022,1119,0.46
OD2194,C079,P1918,27-02-2023,985,0.46
OD2195,C080,P1919,22-10-2022,985,0.46
OD2196,C081,P1920,09-12-2021,985,0.3
OD2197,C082,P1921,07-08-2021,985,0.3
OD2198,C083,P1922,23-04-2022,985,0.3
OD2199,C084,P1923,10-05-2021,369,0.3
OD2200,C085,P1924,09-01-2023,399,0.3
OD2201,C086,P1925,25-01-2021,399,0.35
OD2202,C087,P1926,28-08-2021,399,0.35
OD2203,C088,P1927,03-12-2021,399,0.35
OD2204,C089,P1928,24-02-2021,555,0.35
OD2205,C090,P1928,01-10-2021,555,0.35
OD2206,C091,P1928,31-03-2023,555,0.35
OD2207,C092,P1928,23-02-2022,555,0.4
OD2208,C093,P1928,18-01-2023,675,0.4
OD2209,C094,P1928,09-06-2021,675,0.15
OD2210,C095,P1929,24-12-2022,675,0.15
OD2211,C096,P1930,25-02-2022,654,0.15
OD2212,C097,P1931,08-03-2022,654,0.35
OD2213,C098,P1932,29-07-2022,654,0.35
